Name,Review,Number of Stars,Cleaned_Review
sevencorners,I would highly recommend this to anyone willing to do a little of the work themselves that has the ability to negotiate without letting emotions get involved.I had the great pleasure of dealing with this company. They answered all questions and provided me with the best plan for my needs. Thanks!,4.0,would highly recommend anyone willing little work ability negotiate without letting emotion get involvedi great pleasure dealing company answered question provided best plan need thanks
sevencorners,"Easy to purchase. Instructions reasonably clear. Price seemed reasonable.  I did not need to talk to any staff or to make any claims, so I can't address how Seven Corners would correct errors or deliver actual service.",4.0,easy purchase instruction reasonably clear price seemed reasonable need talk staff make claim cant address seven corner would correct error deliver actual service
sevencorners,No review text found,1.0,review text found
sevencorners,"Fast, only what I neededPerfect",5.0,fast neededperfect
sevencorners,When I called the rep told me not to pay for doctors visit and have them bill seven corners.  What doctor in any part of the world is going to take a stranger word to not pay and bill my insurance from another country.I also emailed for support to change my days and country.  I got no response.When I called again for 3rd time the rep told me she was not sure what was covered.I would not use this company again for travel insurance.,1.0,called rep told pay doctor visit bill seven corner doctor part world going take stranger word pay bill insurance another countryi also emailed support change day country got responsewhen called rd time rep told sure coveredi would use company travel insurance
sevencorners,"*UPDATE* To respond to Seven Corners that they emailed me regarding my claim- Your email (so that everyone can see) is exactly ""We have other escalated claims and to be fair to our customers, we process those in the order received as well. Please allow a little more time for your claims advisor to respond back.""When Sever Corners actually resolves this to my satisfaction, I will update this review. Just sending me an email asking me to wait a little longer is not helping.BUYER BEWARE!I prefer to give this company 0 stars but have to give them at least 1 to post. I submitted my claim 130 days ago (18.5 weeks).  Absolutely no information has been provided on why there is such a delay, despite my repeated emails, phone calls, and even 'chats'.  All I ever get is the canned response, ""your claim will be processed in the order received."" Initially I was told 110 days.  That has since passed. I have requested it to be escalated 10/27/22. 19 days since escalation and NOTHING.  I have asked over and over if there is additional documentation needed to process the claim.  Each time I am told no, I just have to wait for it to be processed.  Last week I spoke with a manager and he stated the claim was in claims manager review and I should expect a response via email within 1-2 days.  Again, nothing. The only reason this company gets 4 and 5 stars is because those folks never file a claim as stated in their review.  Good luck if you actually have a valid claim.",1.0,update respond seven corner emailed regarding claim email everyone see exactly escalated claim fair customer process order received well please allow little time claim advisor respond backwhen sever corner actually resolve satisfaction update review sending email asking wait little longer helpingbuyer bewarei prefer give company star give least post submitted claim day ago week absolutely information provided delay despite repeated email phone call even chat ever get canned response claim processed order received initially told day since passed requested escalated day since escalation nothing asked additional documentation needed process claim time told wait processed last week spoke manager stated claim claim manager review expect response via email within day nothing reason company get star folk never file claim stated review good luck actually valid claim
sevencorners,"I always work with this insurance for my trips ! It’s easy, fast and efficient !Highly recommend",5.0,always work insurance trip easy fast efficient highly recommend
sevencorners,"Prompt and good response from sales executives.I am unable to add more because, although I have got my policies from them thrice, fortunately for me, I have never (touch wood) had any reason to avail their other services.I guess they are my good luck charm when travelling to the USA.",4.0,prompt good response sale executivesi unable add although got policy thrice fortunately never touch wood reason avail servicesi guess good luck charm travelling usa
sevencorners,Agent was well prepared to help and guide us through the process. 02/,5.0,agent well prepared help guide u process
sevencorners,"While the prices for insurance are competitive with other companies, the wait time to get resolution of a claim is totally unacceptable!  Six weeks!….",3.0,price insurance competitive company wait time get resolution claim totally unacceptable six week
sevencorners,Our agent was very knowledgeable and courteous-Exactly what your looking for,5.0,agent knowledgeable courteousexactly looking
sevencorners,Easy to purchase and affordable. Very good customer service.,5.0,easy purchase affordable good customer service
sevencorners,"The educational tour company my daughter was going on a school trip with made it mandatory to show a negative PCR covid test to fly. My daughter tested positive days before the trip. I emailed Seven Corners a few times asking if they needed anything other than what was on the list they provided me and that I had sent them. My daughter was asymptomatic, the covid numbers were high, and everyone was told NOT to go to the doctor unless they needed to. I called Seven Corners and asked if my daughter needed to see a doctor for insurance reasons. I was told that she did NOT need to see a doctor because no matter what a doctor said, she still would not be allowed to fly. I submitted the insurance claim immediately. The time frames given proceeded to get longer and longer. It's now been 5 months and I received a denial letter stating she was denied because she didn't see a doctor. They had only been talking to me, her mom, for the entire 5 months. After I said I was going to make a formal complaint, they said they needed to verify me. Then they said they couldn’t speak to me unless my daughter, who was a minor when we got the insurance, signed a form stating they could talk to me. In the meantime, I reached out to my daughter's teacher and explained the situation. They responded to her saying, “Our Traveler Support Team has processed Clarice’s claim and is refunding $4,070.” They never asked the teacher to get authorization. When I reached out to them regarding what the teacher showed me, they denied me again. Simply put, this company is immoral. ***The insurance was taken out BEFORE covid was a thing. And we know that covid changed everything. Which is why when I called the insurance company and spoke to an agent I said, Is there anything else I need to do? Does my daughter need to see a doctor for insurance reasons? Because she can't go no matter what. Seeing the doctor makes no difference. The rep responded with, exactly. No she does not need to see a doctor. The PCR test is the only thing needed. This was during a time when covid numbers were high and the United States government asked that people who tested positive for covid, that were not seriously ill, NOT take up space so more sick people could be seen. This was the government asking. And I STILL asked Seven Corners if I should take my daughter in. Seven Corners said that I did NOT need to have my daughter seen. I don't think listening to the government and also double checking with the insurance company should result in my claim being denied.",1.0,educational tour company daughter going school trip made mandatory show negative pcr covid test fly daughter tested positive day trip emailed seven corner time asking needed anything list provided sent daughter asymptomatic covid number high everyone told go doctor unless needed called seven corner asked daughter needed see doctor insurance reason told need see doctor matter doctor said still would allowed fly submitted insurance claim immediately time frame given proceeded get longer longer month received denial letter stating denied didnt see doctor talking mom entire month said going make formal complaint said needed verify said couldnt speak unless daughter minor got insurance signed form stating could talk meantime reached daughter teacher explained situation responded saying traveler support team processed clarices claim refunding never asked teacher get authorization reached regarding teacher showed denied simply put company immoral insurance taken covid thing know covid changed everything called insurance company spoke agent said anything else need daughter need see doctor insurance reason cant go matter seeing doctor make difference rep responded exactly need see doctor pcr test thing needed time covid number high united state government asked people tested positive covid seriously ill take space sick people could seen government asking still asked seven corner take daughter seven corner said need daughter seen dont think listening government also double checking insurance company result claim denied
sevencorners,"It was very easy to set up and understand all that our policies covered making getting the right coverage for our trip to Indonesia possible.  They were excellent at communicating and delivering our cards and docs right away allowing us to focus on our journey. Fortunately, we never needed to use it, but the peace of mind of knowing it was there made a very our trip much more relaxing.",5.0,easy set understand policy covered making getting right coverage trip indonesia possible excellent communicating delivering card doc right away allowing u focus journey fortunately never needed use peace mind knowing made trip much relaxing
sevencorners,"Mom passed and had to cancel trip this was in August I contacted them to ask if their was any additional documents needed for my claim and I was told no , and I was to wait because claims take a minimum of 90 days to review this is pretty extreme 😑 i'm just glad i didn't have a emergency while on vacation out of the country and had to contact them to file a claim i would of been on my own to solve any problem",2.0,mom passed cancel trip august contacted ask additional document needed claim told wait claim take minimum day review pretty extreme im glad didnt emergency vacation country contact file claim would solve problem
sevencorners,"Ease of securing coverage. Thankfully, coverage was not needed.",5.0,ease securing coverage thankfully coverage needed
sevencorners,"I sent in document multiple times,  and you just kept coming back asking for documents,  you did not take care of me at all",1.0,sent document multiple time kept coming back asking document take care
sevencorners,"Complete BS. Used them a few years ago and had a positive experience with filing a claim and I don't know what happened now. They take weeks if not months to respond to emails and they only respond when I follow up with them on countless occasions. They keep saying I need to provide medical records from abroad when I saw a doctor due to an emergency but I've submitted everything I have (which is understandably not much since it was a visit to a random doctor, not my own!) Apparently all the receipts, scans, prescriptions was not enough. They also blamed it on a ""pre-existing condition"" which it in fact was not at all - first time experiencing this medical situation. Complete BS. What a waste of money I've spent on long term travel with them. Will no longer be recommending to family or friends.",1.0,complete b used year ago positive experience filing claim dont know happened take week month respond email respond follow countless occasion keep saying need provide medical record abroad saw doctor due emergency ive submitted everything understandably much since visit random doctor apparently receipt scan prescription enough also blamed preexisting condition fact first time experiencing medical situation complete b waste money ive spent long term travel longer recommending family friend
sevencorners,Flexibility extending policy throughout the covid pandemic was excellent,5.0,flexibility extending policy throughout covid pandemic excellent
sevencorners,I didn’t need it thankfully! But I was confident in its integrity!11RTC22-AOS-118517 Roundtrip Choice (AOS),5.0,didnt need thankfully confident integrityrtcaos roundtrip choice aos
sevencorners,"We had to buy medicine,, because someone took it off the plane with a CPAP machine.  We got it back.  The trip was over.",4.0,buy medicine someone took plane cpap machine got back trip
sevencorners,I am still waiting for any  response several months after I made a claim.  Nothing but silence from this company.  This is very frustrating when I had a clear need for this medical claim to be paid.,1.0,still waiting response several month made claim nothing silence company frustrating clear need medical claim paid
sevencorners,"Its been well over 90 days since I filed my claim.  Each time I send an email for a status check, I get the same reply over and and over, how they will check into it and get back to me.  Well no one every gets back to me.  I paid for insurance, I had a legitimate reason to file a claim with all the proof that is necessary, you were paid to provide insurance to me and now it's time to process my claim within the time frame your company states in your legally binding documents.  I am very dissatisfied with this service and by the looks of the previous reviews.  I am not the only one.  I will now exercise my legal right to get my money back.",1.0,well day since filed claim time send email status check get reply check get back well one every get back paid insurance legitimate reason file claim proof necessary paid provide insurance time process claim within time frame company state legally binding document dissatisfied service look previous review one exercise legal right get money back
sevencorners,"After few years with the insurance of seven corners, few months ago was my first time i need them for a small claim and im very disappointed of not getting the service and compensation i should get",1.0,year insurance seven corner month ago first time need small claim im disappointed getting service compensation get
sevencorners,Helpful pre-trip customer service. Fortunately we didn’t need to make a claim so can’t comment on that side of things.,5.0,helpful pretrip customer service fortunately didnt need make claim cant comment side thing
sevencorners,Representative was efficient and professionalReceived proof of insurance within minutes,5.0,representative efficient professionalreceived proof insurance within minute
sevencorners,The insurance gave us peace of mind. Lucky we did not need to use it.Seven Corners kept us informed.,5.0,insurance gave u peace mind lucky need use itseven corner kept u informed
sevencorners,You were easy to deal with and did what you said you would do,5.0,easy deal said would
sevencorners,"Very helpful agent answered all questions clearly. Coverages crystal clear - for example, no confusion about causes for quarantines.",5.0,helpful agent answered question clearly coverage crystal clear example confusion cause quarantine
sevencorners,"I urge all travel agencies to never ever refer this insurance company!!!!I filed a claim in July 2022, still no refund!I sent documents they stated they didn’t receive them! Sent them again, now they saying they escalated my claim, and someone will contact me; no contact, called again; they say their escalating again; still no call or contact from no one!!! At this point I’m wondering is this company a scam!!!! What’s the damn hold up! You got all my documents!!!I’m so tired of hearing “sorry” “what’s your certificate number” how are they still in business!!! I wouldn’t refer them to my worst enemy!Crazy part is, the recent post they’re posting on their page, when they can take that time and send us our damn money! They for sure was quick to take it when we all paid for the policy!I definitely will be taking legal action come Monday morning!",1.0,urge travel agency never ever refer insurance companyi filed claim july still refundi sent document stated didnt receive sent saying escalated claim someone contact contact called say escalating still call contact one point im wondering company scam whats damn hold got documentsim tired hearing sorry whats certificate number still business wouldnt refer worst enemycrazy part recent post theyre posting page take time send u damn money sure quick take paid policyi definitely taking legal action come monday morning
sevencorners,"Jona Keller was very responsive, professional and knowledgeable and also very cordial to work with.She is an asset to your company.  The only reason I did not choose 5 Stars is because I have not had to file a claim and need to see how that turns out.... She helped me on numerous occasions between Oct 26-Nov 2, 2022.",4.0,jona keller responsive professional knowledgeable also cordial work withshe asset company reason choose star file claim need see turn helped numerous occasion oct nov
sevencorners,"Won't insure people over 75 yrs old on an annual policy...even though insured for years with no claims!  With people staying active longer, you should reconsider.",1.0,wont insure people yr old annual policyeven though insured year claim people staying active longer reconsider
sevencorners,"Don't even bother. They will find every way to deny your claims. I have a travel agency and have used them for several clients, and they have denied all claims, even valid ones. Plus, they are a ""secondary insurance"". So you pay a lot for no coverage as they try to pass it on to any primary insurance (like your credit card provider or homeowner insurance). You are better off going with the bigger ones. You'll pay a little more but you are guaranteed HONESTY!",1.0,dont even bother find every way deny claim travel agency used several client denied claim even valid one plus secondary insurance pay lot coverage try pas primary insurance like credit card provider homeowner insurance better going bigger one youll pay little guaranteed honesty
sevencorners,Helpful and happy with the service! Good price too.,5.0,helpful happy service good price
sevencorners,"Another trip insured by Sevencorners.  Great customer service, great coverage and glad we did not have to use it but most of all a reasonable price",5.0,another trip insured sevencorners great customer service great coverage glad use reasonable price
sevencorners,Agent (Kendra Anderson)who helped me was very helpful and explained thoroughly what was included in the different kinds of plans.,5.0,agent kendra andersonwho helped helpful explained thoroughly included different kind plan
sevencorners,"The Seven Corners website was easy to navigate and select/compare quotes. After purchasing a policy, I had a glitch while trying to download confirmation documents. I called their helpline and talked to a live person…on a weekend!  She emailed my documents within a minute, and I was ready for travel. Will use them again.",5.0,seven corner website easy navigate selectcompare quote purchasing policy glitch trying download confirmation document called helpline talked live personon weekend emailed document within minute ready travel use
sevencorners,"The agent was very helpful and explained my options to me. She even tried to help me save money.  As it turned out, we did not need to make a claim but I had everything I needed to do so had it been necessary.",4.0,agent helpful explained option even tried help save money turned need make claim everything needed necessary
sevencorners,"The initial response to my claim was very delayed but positive. The staff was quite helpful despite a few issues on my own end. There were problems transferring to my bank account internationally which they were very helpful with. However, for the past 3 and a half months they have not responded to me despite not resolving my claim.",1.0,initial response claim delayed positive staff quite helpful despite issue end problem transferring bank account internationally helpful however past half month responded despite resolving claim
sevencorners,Give them 5 star. I never had problems with Seven corners. Highly recommended for your future travels.,5.0,give star never problem seven corner highly recommended future travel
sevencorners,"Fortunately we did not have any medical issues to use the services, but we got constant reminders and emails from seven corners, which is a good thing. Felt as if we are not forgotten after a policy was sold. Thank you!",4.0,fortunately medical issue use service got constant reminder email seven corner good thing felt forgotten policy sold thank
sevencorners,Customer service goodcontract#  2RTB22-AOS-112345,5.0,customer service goodcontract rtbaos
sevencorners,"This was the first time I've ever worked with a travel insurance company and the worst customer service I've ever experienced.  Five months after filing a claim for our group trip that was interrupted by both my husband and I contracting Covid-19, the company has found excuses to deny our claim.  I thought I was protected on my trip but found that I've just wasted all the time, energy and $700 plus that I spent on these policies.  We were quarantined in Ireland after we were sent to a lab in Cork where we got positive PCR tests, and missed the rest of our scheduled tour.   I called my doctor back in the states to try to get a prescription to no avail and tried to see if we could get into a local doctor also with no success.  Never mind that doctors did not want to see Covid-19 patients and that we were stuck in a foreign country with no transportation.  Company says you didn't get medical care, you're out of luck. Wish we would have called an ambulance and charged that to the travel insurance also.  Had no idea that not being able to see a doctor would disqualify us from coverage.   I guess our travel company thought that the PCR test was adequate medical care because they said we would be covered. This is not what I call customer care.",1.0,first time ive ever worked travel insurance company worst customer service ive ever experienced five month filing claim group trip interrupted husband contracting covid company found excuse deny claim thought protected trip found ive wasted time energy plus spent policy quarantined ireland sent lab cork got positive pcr test missed rest scheduled tour called doctor back state try get prescription avail tried see could get local doctor also success never mind doctor want see covid patient stuck foreign country transportation company say didnt get medical care youre luck wish would called ambulance charged travel insurance also idea able see doctor would disqualify u coverage guess travel company thought pcr test adequate medical care said would covered call customer care
sevencorners,Just glad I didnt really have to contact you during the trip. Because it would mean something bad has happened.,5.0,glad didnt really contact trip would mean something bad happened
sevencorners,"7C made the effort to keep me aware of potential travel ""gotcha's"", assigned a professional agent that initiated contact, promptly responded to my many questions, and assisted whenever requested.",5.0,c made effort keep aware potential travel gotchas assigned professional agent initiated contact promptly responded many question assisted whenever requested
sevencorners,"Do not deal with seven corners.  Whenever you submit a claim, they will find some loophole to deny it.  Even if they have to double talk their way out of it which is not a realistic excuse.  BUYER BEWARE.  Do not use this company.  I would give it zero starts like they gave me zero dollars.  See nhow long it took to get an answer.  Since May.",1.0,deal seven corner whenever submit claim find loophole deny even double talk way realistic excuse buyer beware use company would give zero start like gave zero dollar see nhow long took get answer since may
sevencorners,"Time to just review a claim takes 89 days. It is invredibly long per industry standards. This should have been explained in the policy descriptionIt took several minutes to accept my insurance fees, but it would take 3 months just to review the claim? Unacceptable!",1.0,time review claim take day invredibly long per industry standard explained policy descriptionit took several minute accept insurance fee would take month review claim unacceptable
sevencorners,"Very easy to work with Seven Corners!  Did not need to use them for any reason before or during the trip.  Felt confident, if we needed anything, they would take care of it.",5.0,easy work seven corner need use reason trip felt confident needed anything would take care
sevencorners,"I bought travel insurance from Seven Corners for a trip to Europe. Fortunately, I didn't have to use it, but I want to compliment the company for the ease of the process and for working with me smoothly and efficiently when my trip had to be postponed. I'll definitely use them again. (Seven Corners Cert. # 11RTC22-AOS-109926)",5.0,bought travel insurance seven corner trip europe fortunately didnt use want compliment company ease process working smoothly efficiently trip postponed ill definitely use seven corner cert rtcaos
sevencorners,Absolutely great,5.0,absolutely great
sevencorners,Great service. Easy process an completion of needed issues.,5.0,great service easy process completion needed issue
sevencorners,"Seven Corners does not cover mental health emergencies, even when a letter by a licensed clinician recommending no travel is provided.  They state the counselor must have “prohibited” travel.  A psychologist is, of course, not legally or ethically able to “prohibit’ travel.  They can only “strongly recommend”, as was written by the clinician for the case in question.Haven’t we gotten past this as a society?  Don’t we know to take mental health seriously?That is not the case with Seven Corners.Response to Seven Corners’ reply to OP:  a licensed clinician letter strongly recommending against travel for a minor child in a mental health crisis was provided to Seven Corners when filing reimbursement claim.  The company physician statement was completed by the licensed clinician. The response from this company was that “the traveller wasn’t explicitly prohibited” so the clinician’s letter was disregarded.Seven Corners: what phrasing should a clinician use to have you cover the cancellation, if concern about grave danger to child was insufficient?",1.0,seven corner cover mental health emergency even letter licensed clinician recommending travel provided state counselor must prohibited travel psychologist course legally ethically able prohibit travel strongly recommend written clinician case questionhavent gotten past society dont know take mental health seriouslythat case seven cornersresponse seven corner reply op licensed clinician letter strongly recommending travel minor child mental health crisis provided seven corner filing reimbursement claim company physician statement completed licensed clinician response company traveller wasnt explicitly prohibited clinician letter disregardedseven corner phrasing clinician use cover cancellation concern grave danger child insufficient
sevencorners,No need for it on our current trip fortunately but it was good coverage and reasonable price. It gave us peace of mind.,5.0,need current trip fortunately good coverage reasonable price gave u peace mind
sevencorners,Ami Bolin was very helpful in resolving my situation.  She was very understanding. Excellent communication.,5.0,ami bolin helpful resolving situation understanding excellent communication
sevencorners,"Ami was a phenomenal helpI needed something done in a day, which generally takes 2 business days and they were more than happy to help me with it. I never leave reviews but wanted to specially do so in this case.",5.0,ami phenomenal helpi needed something done day generally take business day happy help never leave review wanted specially case
sevencorners,Our rep as very informative and knowledgeableExplained everythingEasy to understandThanks,4.0,rep informative knowledgeableexplained everythingeasy understandthanks
sevencorners,Easy to contract.  Comprehensive coverage.  Direct payment.,5.0,easy contract comprehensive coverage direct payment
sevencorners,"Everyone we dealt with was very helpful and the price was fair for the insurance that we got. We did not actually have to make use of the insurance (our vacation went off without a hitch), which is why I have only given them four stars. I don't know how they respond when there is a problem, but if it is anything like they treated us when buying the insurance, I am sure you can count on them.",4.0,everyone dealt helpful price fair insurance got actually make use insurance vacation went without hitch given four star dont know respond problem anything like treated u buying insurance sure count
sevencorners,"This has been a total nightmare. I filed in June and they are still holding up my claim. They continue to ask me for the same information, some of which I have already provided them 3 times. There is one company that refuses to give me proof that I canceled and I've explained this at least 5 times and what the situation is. I've even sent them a screenshot from my phone proving that I called the hotel the night before my trip. Still nothing! Then I have to wait another month without hearing from them before I start complaining again and then I get told that they still need more information (that I had already provided them).After reading their reply I will say that my opinion hasn't changed.",1.0,total nightmare filed june still holding claim continue ask information already provided time one company refuse give proof canceled ive explained least time situation ive even sent screenshot phone proving called hotel night trip still nothing wait another month without hearing start complaining get told still need information already provided themafter reading reply say opinion hasnt changed
sevencorners,"Did not need to use the coverage, but in my research Seven Corners provided the best coverage for the cost of the premium.  Details stated clear in regard to coverage and easy to obtain.",4.0,need use coverage research seven corner provided best coverage cost premium detail stated clear regard coverage easy obtain
sevencorners,Very easy to use and signup for. The coverage I was signing up for was clear.,5.0,easy use signup coverage signing clear
sevencorners,No review text found,5.0,review text found
sevencorners,Go to know I had this travel insurance glad to know I didn’t need to use it!!,5.0,go know travel insurance glad know didnt need use
sevencorners,"My husband and I submitted extensive documentation regarding receipts, flight information, and documentation to support that our luggage was delayed significantly on our trip mid June. Even so, we are still waiting to hear back regarding what else is needed to receive some form of reimbursement for our policy (which was not cheap). I attempted to email seven corners again asking for an update, only to find that they blocked my email address. I would recommend finding a different insurance provider that does not block customers' messages.Update: Fortunately I received an email after submitting the review - hence the change on the rating. I’ll updated as needed but I appreciate the quick resolution that happened after submitting this review!",4.0,husband submitted extensive documentation regarding receipt flight information documentation support luggage delayed significantly trip mid june even still waiting hear back regarding else needed receive form reimbursement policy cheap attempted email seven corner asking update find blocked email address would recommend finding different insurance provider block customer messagesupdate fortunately received email submitting review hence change rating ill updated needed appreciate quick resolution happened submitting review
sevencorners,"This review is a revised review from what I wrote earlier.  I am now on my third renewal of Seven Corners.  During my last year's Seven Corner's contract, I needed to go to emergency hospital and see follow through doctors in France.  I sent Seven Corners all of the documents they requested and I was fully reimbursed.  Their online support is terrific.  Their programs are sometimes more expensive than others, but their service and follow through has been great.",5.0,review revised review wrote earlier third renewal seven corner last year seven corner contract needed go emergency hospital see follow doctor france sent seven corner document requested fully reimbursed online support terrific program sometimes expensive others service follow great
sevencorners,"Fortunately, we did not require their services.Although, it was very easy to apply over the phone and the representative was helpful and kind.",4.0,fortunately require servicesalthough easy apply phone representative helpful kind
sevencorners,No review text found,5.0,review text found
sevencorners,"Thankfully I never had to use the insurance I purchased through Seven Corners, but it was recommended to me by an independent insurance agent I've worked with for years and who has travelled extensively, and I found the enrollment process to be simple and clear, the coverage was great, and the price was reasonable.",4.0,thankfully never use insurance purchased seven corner recommended independent insurance agent ive worked year travelled extensively found enrollment process simple clear coverage great price reasonable
sevencorners,"The sign up experience was easy and I felt like the benefit options were clearly defined.  Fortunately, we did not have to use any of them.",5.0,sign experience easy felt like benefit option clearly defined fortunately use
sevencorners,Thankfully we did not have to use this insurance.  But communication and emails were good.,5.0,thankfully use insurance communication email good
sevencorners,"Note that almost all the four and five star reviews here are from people who got a policy but who didn't need to make a claim. The one star reviews are from those of us who actually tried to file and collect on a claim. It took Seven Corners over four months to decide to deny my two claims. The reasons for they gave for denial are worth noting, should you consider purchasing a travel policy from them.My first claim was for expenses incurred when my outbound international flight was canceled less than 24 hours prior to departure. As a result I was charged for a no-show at my hotel. However, my claim was denied solely because I had prepaid for my hotel. Per my denial letter ""your Trip Delay coverage only covers Reasonable Expenses that were a direct result of the delay and had nothing to do with any pre-paid expenses like the hotel that charged you no-show fees.""My second claim was based on contracting Covid while on my trip. As a result I was unable to return as scheduled and had to pay for flight change fees and additional nights at a hotel until I tested negative and could board a plane - ironically, the precise situation for which I got insurance! However, my claim was denied because my positive diagnosis was made in a mandated government clinic rather than being""... examined, treated, and ordered to quarantine by a legally qualified physician and have documentation of said quarantine order...""Lessons learned: 1) if your trip is delayed, don't expect any prepaid charges to be reimbursed, and 2) if you are unlucky enough to contract Covid on your trip,  don't expect a diagnosis from a mere government clinic (the one you have to visit to be cleared to depart) will be sufficient to claim your Covid-related expenses.In summary, my trip was a complete bummer, and the small measure of security I'd hoped to achieve through my Seven Corners policy was an utter waste of money. The restrictions they place on trip delay and illness are impractical and unrealistic - which is, I suppose, exactly their intent. Caveat emptor.",1.0,note almost four five star review people got policy didnt need make claim one star review u actually tried file collect claim took seven corner four month decide deny two claim reason gave denial worth noting consider purchasing travel policy themmy first claim expense incurred outbound international flight canceled le hour prior departure result charged noshow hotel however claim denied solely prepaid hotel per denial letter trip delay coverage cover reasonable expense direct result delay nothing prepaid expense like hotel charged noshow feesmy second claim based contracting covid trip result unable return scheduled pay flight change fee additional night hotel tested negative could board plane ironically precise situation got insurance however claim denied positive diagnosis made mandated government clinic rather examined treated ordered quarantine legally qualified physician documentation said quarantine orderlessons learned trip delayed dont expect prepaid charge reimbursed unlucky enough contract covid trip dont expect diagnosis mere government clinic one visit cleared depart sufficient claim covidrelated expensesin summary trip complete bummer small measure security id hoped achieve seven corner policy utter waste money restriction place trip delay illness impractical unrealistic suppose exactly intent caveat emptor
sevencorners,"I purchased an expensive CFAR travel policy through Seven Corners and was underwritten by John Hancock. Unfortunately I needed to file a claim due medical reasons. It took JH 4 months review my claim ""due to staffing"" sorry but that's not my problem - funny they did have enough staff to cash my check within 48 hours. They then denied my claim for insufficient documentation. I provided JH with all required documentation per their website. JH wanted proof of purchase (understandable). I provided a paid receipt from my travel supplier. JH then requested credit card statement or copy of check but I paid by wire transfer which JH wanted copies of which I am struggling to provide since I paid my deposit over a year ago.. My issue with JH is that their website states proof of purchase as a ""travel provider invoice"". I don't understand how JH can put their requirements on their website but not honor them.My advice: RUN, DO NOT WALK away from Seven Corners and JH. There are many providers for travel insurance providers, research them but don't use JH as they lack the integrity to honor their own statements!!",1.0,purchased expensive cfar travel policy seven corner underwritten john hancock unfortunately needed file claim due medical reason took jh month review claim due staffing sorry thats problem funny enough staff cash check within hour denied claim insufficient documentation provided jh required documentation per website jh wanted proof purchase understandable provided paid receipt travel supplier jh requested credit card statement copy check paid wire transfer jh wanted copy struggling provide since paid deposit year ago issue jh website state proof purchase travel provider invoice dont understand jh put requirement website honor themmy advice run walk away seven corner jh many provider travel insurance provider research dont use jh lack integrity honor statement
sevencorners,I filed a claim back in August 2022. It is now mid October 22 and I have yet to have anyone contact me to follow up. I tried to view status on line. All it says is that it was received. I then waited a very long time on the phone pretending to be a new client for travel insurance as it was the only way to get connected to a human being. It was then told to wait at least 92 days to hear back from seven corners on my claim…. Wow! Is all I can say.,1.0,filed claim back august mid october yet anyone contact follow tried view status line say received waited long time phone pretending new client travel insurance way get connected human told wait least day hear back seven corner claim wow say
sevencorners,"Luckily, I did not need to utilize my insurance so I can only rate the purchase experience. I found the website to be easy to navigate, with clear distinctions between products I could purchase and very clear delineation of terms (especially the various reasons for possible cancellation of plans). Full travel document and wallet card very easy to print or save as PDF. Contact information and instructions readily available on documents, although I did not have to use them.",5.0,luckily need utilize insurance rate purchase experience found website easy navigate clear distinction product could purchase clear delineation term especially various reason possible cancellation plan full travel document wallet card easy print save pdf contact information instruction readily available document although use
sevencorners,"I’ve never been a fan of travel insurance, but a recent trip to a country that required it for entrance led me to Seven Corners.  From the initial insurance application and throughout the coverage period, seven Corners exceeded my expectations.  Coverage was translated into simple terms so that I understood exactly what to expect.  The online application was easy to use and provided all the necessary information at a glance.  The printable insurance card made for rapid coverage verification at checkpoints.  Automated reminders about my trip & how to make claims if necessary provided confidence in my choice of carriers.  I highly recommend this service and will not hesitate to purchase travel insurance from Seven Corners for future travel.",5.0,ive never fan travel insurance recent trip country required entrance led seven corner initial insurance application throughout coverage period seven corner exceeded expectation coverage translated simple term understood exactly expect online application easy use provided necessary information glance printable insurance card made rapid coverage verification checkpoint automated reminder trip make claim necessary provided confidence choice carrier highly recommend service hesitate purchase travel insurance seven corner future travel
sevencorners,Hello.I'm Japanese and I'm not good at English yet.I would appreciate it if you could make the terms of use a little easier to understand.,4.0,helloim japanese im good english yeti would appreciate could make term use little easier understand
sevencorners,"Very little communication. Told it will take up to 90 days to process our claim. Provided all documentation, called 2 times a week and finally - still no payment",1.0,little communication told take day process claim provided documentation called time week finally still payment
sevencorners,"Fortunately, did not need to make a claim, but the purchase process was efficient and gave me options as to coverage.",5.0,fortunately need make claim purchase process efficient gave option coverage
sevencorners,"Due to a medical emergency, I had to cancel my trip. Seven Corners said that I should expect action 6-8 weeks from the date of my claim. Nearly 4 months later, they have not processed my claim, I also called and waited on hold for an hour before giving up on the call.",1.0,due medical emergency cancel trip seven corner said expect action week date claim nearly month later processed claim also called waited hold hour giving call
sevencorners,Very disappointed. Its been close to 8 months with no resolution of a claim and what appear to be delays in handling it with repetitive requests for information. Filed a second claim due to an unexpected injury with follow up. This feels like a scam.,1.0,disappointed close month resolution claim appear delay handling repetitive request information filed second claim due unexpected injury follow feel like scam
sevencorners,"Heather, my Seven Corners representative was outstanding.  She ensured that all my needs were met. I will definitely use Seven Corners for my future travel. I give Heather 5 * +.",5.0,heather seven corner representative outstanding ensured need met definitely use seven corner future travel give heather
sevencorners,Excellent customer service via phone phone . Quick email responses to questions. Good emails before we left and when we returned.Very competitive prices for the level of policy we received,5.0,excellent customer service via phone phone quick email response question good email left returnedvery competitive price level policy received
