Name,Review,Number of Stars,Cleaned_Review,Corrected_Review,Generated_Text,Summary
AARDY,No review text found,5,review text found,review text found,website user friendly question aardy fortunate,
AARDY,"My customer experience speaking with Sylvia Y was absolutely above expectations.  I would give her 10 stars if it was possible.  She was very pleasant and  knowledgeable about the insurance policy products, she was patient and kind, and was happy to repeat any information I was unsure of.  Sylvia is definitely a valuable asset to your company.",5,customer experience speaking sylvia absolutely expectation would give star possible pleasant knowledgeable insurance policy product patient kind happy repeat information unsure sylvia definitely valuable asset company,customer experience speaking sylvis absolutely expectation would give star possible pleasant knowledgeable insurance policy product patient kind happy repeat information ensure sylvis definitely valuable asset company,sylvia kayla helpful really precise information policy option one place pricing reasonable,customer experience speaking sylvia absolutely expectation would give star possible pleasant knowledgeable insurance policy product patient kind happy repeat information unsure sylvia definitely valuable asset company
AARDY,I worked with Destiny who was professional and pleasant.  She took the time to fully understand the insurance coverage I was seeking and offered the best policy to fulfill those criteria. Destiny made the process of buying travel insurance simple to understand and easy to accomplish.  Great customer service!!,5,worked destiny professional pleasant took time fully understand insurance coverage seeking offered best policy fulfill criterion destiny made process buying travel insurance simple understand easy accomplish great customer service,worked destiny professional pleasant took time fully understand insurance coverage seeking offered best policy fulfill criterion destiny made process buying travel insurance simple understand easy accomplish great customer service,getting insurance needed covered,worked destiny professional pleasant took time fully understand insurance coverage seeking offered best policy fulfill criterion destiny made process buying travel insurance simple understand easy accomplish great customer service
AARDY,"My travel companions and I were very confused about our options for travel insurance.  Andrea was extremely helpful, knowledgable, and patient.  We ended up with policies tailored to our specific needs.",5,travel companion confused option travel insurance andrea extremely helpful knowledgable patient ended policy tailored specific need,travel companion confused option travel insurance andrew extremely helpful knowledgable patient ended policy tailor specific need,super easy decide recommendation travel agent also impressed shared aardy site,travel companion confused option travel insurance andrea extremely helpful knowledgable patient ended policy tailored specific need
AARDY,"Janet was very helpful, pleasant, and answered all of our questions. We had lots of questions since this is the first time we have ever gotten trip insurance. Excellent help!  Thanks Janet!",5,janet helpful pleasant answered question lot question since first time ever gotten trip insurance excellent help thanks janet,janet helpful pleasant answered question lot question since first time ever gotten trip insurance excellent help thanks janet,fast efficient response agent amandawas excellent took time answer question along upsell pressure accept,janet helpful pleasant answered question lot question since first time ever gotten trip insurance excellent help thanks janet
AARDY,"I talked to both Roy and George. Roy was very helpful in listening to what I needed and finding a policy that met my needs. He immediately sent me a summary of the benefits. After thinking about it, I called back to purchase and I talked to George. He was very helpful in taking all my information and answering questions. I gave him my credit card number and he sent me all the relevant documents. Very good service by both men!",5,talked roy george roy helpful listening needed finding policy met need immediately sent summary benefit thinking called back purchase talked george helpful taking information answering question gave credit card number sent relevant document good service men,talked roy george roy helpful listening needed finding policy met need immediately sent summary benefit thinking called back purchase talked george helpful taking information answering question gave credit card number sent relevant document good service men,miranda professional assisting insurance policy order make best choice need exceptional job u service,talked roy george roy helpful listening needed finding policy met need immediately sent summary benefit thinking called back purchase talked george helpful taking information answering question gave credit card number sent relevant document good service men
AARDY,Web Site easy to navigate with several options offered,5,web site easy navigate several option offered,web site easy navigable several option offered,fast response easy compare,web site easy navigate several option offered
AARDY,Janet was an absolute delight to deal with.She was very knowledgeable and kind.Wish everybody was so kind as she is,5,janet absolute delight deal withshe knowledgeable kindwish everybody kind,janet absolute delight deal withshe knowledgeable kindwish everybody kind,denise able assist concern im traveling thank youanne r new jersey,janet absolute delight deal withshe knowledgeable kindwish everybody kind
AARDY,Cristiana was very informative and explained things well.,5,cristiana informative explained thing well,christian information explained thing well,miranda wonderful job answering question came giving important information making u feel like would get asking feel happy employee like,cristiana informative explained thing well
AARDY,Janet was warm and friendly.  She answered my questions and was patient when I didn't completely understand the pre-existing clause.  She suggested the coverage that I had already thought would be good for my husband and myself.I used aardy.com last year and was happy with the agent and the entire experience.,5,janet warm friendly answered question patient didnt completely understand preexisting clause suggested coverage already thought would good husband myselfi used aardycom last year happy agent entire experience,janet warm friendly answered question patient didn completely understand preexisting clause suggested coverage already thought would good husband myself used aardycom last year happy agent entire experience,sylvia extremely friendly helpful gave star rating denise helpful knowledgeable,janet warm friendly answered question patient didnt completely understand preexisting clause suggested coverage already thought would good husband myselfi used aardycom last year happy agent entire experience
AARDY,The patience of my agent.  She was great.,5,patience agent great,patience agent great,agent helpful excellent customer service department assist question,
AARDY,The customer service representative was very helpful.  She answered all of my questions and helped me find a reasonably priced policy that fit my needs.,5,customer service representative helpful answered question helped find reasonably priced policy fit need,customer service representative helpful answered question helped find reasonably prices policy fit need,long hold time quickly got connected live person rather automated response,customer service representative helpful answered question helped find reasonably priced policy fit need
AARDY,No review text found,5,review text found,review text found,sylvia knowledgeable helpful ensuring purchased appropriate coverage le money anticipated,
AARDY,Janet was extremely helpful and answered all questions.  I was impressed with her friendliness and competence.,5,janet extremely helpful answered question impressed friendliness competence,janet extremely helpful answered question impressed friendliness competence,nicole helpful easy work,janet extremely helpful answered question impressed friendliness competence
AARDY,Choice and able to compare.,5,choice able compare,choice able compare,amanda helped understand difference travel insurance info anywhere cost policy could beat anywhere,
AARDY,"The people were friendly, courteous and knowledgeable. The price was what I expected",5,people friendly courteous knowledgeable price expected,people friendly courteous knowledgeable price expected,sarah pleasant well informed compare contrast different policy explained detail could understand good helped efficient mannergood service,people friendly courteous knowledgeable price expected
AARDY,Amanda was great walked me through everything i needed to know !!! Great customer service!!,5,amanda great walked everything needed know great customer service,mania great walked everything needed know great customer service,shopping insurance cruise accessed website process quick great coverage provides peace mind trip,amanda great walked everything needed know great customer service
AARDY,No review text found,5,review text found,review text found,web site hope every one professional made u feel like im covered need,
AARDY,I had limited experience with trip insurance bu  t used AARDY last year and was impressed with the ease of application and the cost comparatives.  I am anticipating no problems with this trip but feel reassured that if I need the insurance I will have it available.,5,limited experience trip insurance bu used aardy last year impressed ease application cost comparative anticipating problem trip feel reassured need insurance available,limited experience trip insurance bu used hardy last year impressed ease application cost comparative anticipating problem trip feel reassured need insurance available,wait hold sylvia knowledgeable helpful seems aardys offer respectfable hopefully never file claim let know couple month,limited experience trip insurance bu used aardy last year impressed ease application cost comparative anticipating problem trip feel reassured need insurance available
AARDY,I was able to get instant quotes from several insurance companies and then compare as many as I wanted.,5,able get instant quote several insurance company compare many wanted,able get instant quote several insurance company compare many wanted,quick easy made decision buy insurance,able get instant quote several insurance company compare many wanted
AARDY,I have been using your services for a few years now and I have always appreciated the personal and caring approach.  It is refreshingly good service on the part of your staff always.,5,using service year always appreciated personal caring approach refreshingly good service part staff always,using service year always appreciated personal daring approach refreshingly good service part staff always,helping u understand choose right policy trip thank,using service year always appreciated personal caring approach refreshingly good service part staff always
AARDY,Our representative George was able to answer all of our questions precisely. That gave us peace of mind.,5,representative george able answer question precisely gave u peace mind,representative george able answer question precisely gave u peace mind,much go wrong wouldnt get insurance quote document,representative george able answer question precisely gave u peace mind
AARDY,"Your agent Janet was wonderful. She explained the travel/medical policy I had picked out on line and answered all of my questions. When I called a few days later and she wasn’t available, she called back that day. Is was a pleasure to be able to speak with a friendly and helpful agent as apposed to simply getting my policy online. Your company has excellent customer service.",5,agent janet wonderful explained travelmedical policy picked line answered question called day later wasnt available called back day pleasure able speak friendly helpful agent apposed simply getting policy online company excellent customer service,agent janet wonderful explained travelmedical policy picked line answered question called day later want available called back day pleasure able speak friendly helpful agent apposed simply getting policy online company excellent customer service,janet fantastic brilliant customer service someone like mirandasincerely,agent janet wonderful explained travelmedical policy picked line answered question called day later wasnt available called back day pleasure able speak friendly helpful agent apposed simply getting policy online company excellent customer service
AARDY,Amanda explained everything thoroughly. I had a very good understanding of the insurance that would best fit our needs.,5,amanda explained everything thoroughly good understanding insurance would best fit need,mania explained everything thoroughly good understanding insurance would best fit need,perfect service quick effective question answered took time explainingour option etc followed today helped book pkg,amanda explained everything thoroughly good understanding insurance would best fit need
AARDY,Maranda was very friendly vey knowledgeable and I enjoyed dealing W th her,5,maranda friendly vey knowledgeable enjoyed dealing w th,veranda friendly very knowledgeable enjoyed dealing w th,far good easy apply pay understand basic coverage,maranda friendly vey knowledgeable enjoyed dealing w th
AARDY,Denise was very helpful and explained everything perfectly.  It is so nice to have an enjoyable experience with an insurance company.  We look forward to our trip.,5,denise helpful explained everything perfectly nice enjoyable experience insurance company look forward trip,dense helpful explained everything perfectly nice enjoyable experience insurance company look forward trip,agent andrea sylvia kind patient provided u policy recommendation appropriate tripfast easy courteous,denise helpful explained everything perfectly nice enjoyable experience insurance company look forward trip
AARDY,No review text found,5,review text found,review text found,friendly service janet melanie top,
AARDY,Had a great experience. Melony was very helpful and made the process very easy.,5,great experience melony helpful made process easy,great experience melon helpful made process easy,aardycom website well designed website made essy find best option u,great experience melony helpful made process easy
AARDY,"Janet made it a great experience. She was very knowledgeable and pleasant.My sister, who had just purchased insurance from Janet a few days before, dialed AARDY for me and was so pleased when Janet answered. She knew I would receive excellent service, and I did.",5,janet made great experience knowledgeable pleasantmy sister purchased insurance janet day dialed aardy pleased janet answered knew would receive excellent service,janet made great experience knowledgeable pleasantly sister purchased insurance janet day killed hardy pleased janet answered knew would receive excellent service,easy transverse find coverage travel wanted,janet made great experience knowledgeable pleasantmy sister purchased insurance janet day dialed aardy pleased janet answered knew would receive excellent service
AARDY,No review text found,5,review text found,review text found,ive used aardy wouldnt go anywhere else research travel insurance company far hasslefree appointment seamless transfer,
AARDY,Mrs. Melanie did an outstanding job looking for the right coverage and great price. She went over the plan and explained the coverage so we were able to understand it.Thank you  Melanie!,5,mr melanie outstanding job looking right coverage great price went plan explained coverage able understand itthank melanie,mr melanin outstanding job looking right coverage great price went plan explained coverage able understand thank melanin,janet professional answered question addressed concern find right insurance package choice,mr melanie outstanding job looking right coverage great price went plan explained coverage able understand itthank melanie
AARDY,No review text found,5,review text found,review text found,limited experience trip insurance gathered information explained option,
AARDY,"Easy to find, compare and buy travel insurance.",5,easy find compare buy travel insurance,easy find compare buy travel insurance,called purchase travel insurance plan,
AARDY,It was an easy process to get the insurance quote and documents.,5,easy process get insurance quote document,easy process get insurance quote document,customer service rep denise informative plan looking,easy process get insurance quote document
AARDY,No review text found,5,review text found,review text found,denise informative professional policy done within minute found policy meet need perfectly thank,
AARDY,"George and Nicole were very informative, polite, patient, and above all, pleasant. Thank you!",5,george nicole informative polite patient pleasant thank,george nice information polite patient pleasant thank,agent extremely helpful knowledgeable great job,george nicole informative polite patient pleasant thank
AARDY,Rep at brokerage was good. i hope the the INSURANCE company is good.,5,rep brokerage good hope insurance company good,rep brokerage good hope insurance company good,spoke several representative aardy course researching travel insurance policy friendly knowledgeable efficient service answered question,rep brokerage good hope insurance company good
AARDY,Sara was a great help on the phone booking the policy.The price was very reasonable.,5,sara great help phone booking policythe price reasonable,sera great help phone booking policythe price reasonable,sylvia knowledgeable patiently answered question careful precise carrying transactionall excellent experience,sara great help phone booking policythe price reasonable
AARDY,Melanie was so very helpful in answering all my questions as I hadn’t purchased travel insurance before.  Truly painless experience and very grateful for her advice and her friendly attitude!!  Wonderful customer service :),5,melanie helpful answering question hadnt purchased travel insurance truly painless experience grateful advice friendly attitude wonderful customer service,melanin helpful answering question hadn purchased travel insurance truly painless experience grateful advice friendly attitude wonderful customer service,representative sylvia janet knowledgeable well informed helped make right choice trip cost budget friendly,melanie helpful answering question hadnt purchased travel insurance truly painless experience grateful advice friendly attitude wonderful customer service
AARDY,"With so much that can go wrong, why wouldn't you get insurance. As a frequent traveler, soon after booking my trip, I book my insurance!Having so many insurance options at a click of a button is absolutely AWESOME! Thanks AARDY for offering peace of mind with all my traveling experiences!",5,much go wrong wouldnt get insurance frequent traveler soon booking trip book insurancehaving many insurance option click button absolutely awesome thanks aardy offering peace mind traveling experience,much go wrong wouldn get insurance frequent traveler soon booking trip book insurancehaving many insurance option click button absolutely awesome thanks hardy offering peace mind traveling experience,question answered allowed pick right,much go wrong wouldnt get insurance frequent traveler soon booking trip book insurancehaving many insurance option click button absolutely awesome thanks aardy offering peace mind traveling experience
AARDY,Actually found a travel plan that fit our needs better than I found elsewhere. We got a better medical coverage that skipped a few things we didn’t need and it cost less.,5,actually found travel plan fit need better found elsewhere got better medical coverage skipped thing didnt need cost le,actually found travel plan fit need better found elsewhere got better medical coverage skipped thing didn need cost le,fast response easy understand fast easy enrollment company policy great compare pricing checkout easy,actually found travel plan fit need better found elsewhere got better medical coverage skipped thing didnt need cost le
AARDY,No review text found,5,review text found,review text found,ward maranda listened unique travel plan need thank melanie,
AARDY,"Easy, understandable, friendly and informative",5,easy understandable friendly informative,easy understandable friendly information,made several call aardy agent almost like magic,
AARDY,"Website was easy to use, then was able to reach an agent via phone immediately to answer/clarify any questions, verify my air/cruise package would be covered by the plan and was able to complete purchase with the agent.",5,website easy use able reach agent via phone immediately answerclarify question verify aircruise package would covered plan able complete purchase agent,webster easy use able reach agent via phone immediately answerclarify question verify aircruise package would covered plan able complete purchase agent,felicia helpful made process take way longer necessary,website easy use able reach agent via phone immediately answerclarify question verify aircruise package would covered plan able complete purchase agent
AARDY,No review text found,5,review text found,review text found,getting insurance coverage seeking offered best rate cruise line offering went policy detail extremely nice would definitely go back future travel,
AARDY,We have a good understanding of the insurance we purchased for our Viking cruise nine mo this from now.  Nicole was most helpful and answered all our questions.  She took her time and explained what we needed for our cruise insurance!,5,good understanding insurance purchased viking cruise nine mo nicole helpful answered question took time explained needed cruise insurance,good understanding insurance purchased liking cruise nine mo nice helpful answered question took time explained needed cruise insurance,denise knowledgeable helpful pleasure speak third time ive used service several time apparently necessary understand appreciated,good understanding insurance purchased viking cruise nine mo nicole helpful answered question took time explained needed cruise insurance
AARDY,Amanda was very helpful and patient. She walked me through some of the information on the policy to help me better understand some of my concerns.,5,amanda helpful patient walked information policy help better understand concern,mania helpful patient walked information policy help better understand concern,amanda best wit end finally called helpful clarified many aspect try sale something fact gave option allowed pick right,amanda helpful patient walked information policy help better understand concern
AARDY,"We have used AARDY for the last few years. Our experience has always been excellent. Denise was wonderful, she explained the difference in plans and we got everything booked very quickly. Great customer service is always appreciated.",5,used aardy last year experience always excellent denise wonderful explained difference plan got everything booked quickly great customer service always appreciated,used hardy last year experience always excellent dense wonderful explained difference plan got everything booked quickly great customer service always appreciated,denise helpful friendly clear,used aardy last year experience always excellent denise wonderful explained difference plan got everything booked quickly great customer service always appreciated
AARDY,Christiana was very knowledgable and patient.,5,christiana knowledgable patient,christian knowledgable patient,easy transverse find coverage travel wanted,
AARDY,"I had lots of questions about various contingencies, Miranda understood and answered all. In my case the cheapest policy is not the best but she found a very affordable policy that meets all my requirements.",5,lot question various contingency miranda understood answered case cheapest policy best found affordable policy meet requirement,lot question various contingent veranda understood answered case cheapest policy best found unfordable policy meet requirement,rep brokerage good hope insurance company easy compare,lot question various contingency miranda understood answered case cheapest policy best found affordable policy meet requirement
AARDY,The agent Ward L. was very helpful. That allowed me to get the plan I needed over the internet,5,agent ward l helpful allowed get plan needed internet,agent ward l helpful allowed get plan needed internet,ananda great helping u understand choose right plan,agent ward l helpful allowed get plan needed internet
AARDY,Quick and easy to use information to make a decision.,5,quick easy use information make decision,quick easy use information make decision,policy explained detail easy understand,
AARDY,Representative was superb and knowledgeable.,5,representative superb knowledgeable,representative superb knowledgeable,experience fine never received response insurance company look find worked best travel,
AARDY,Easy to put in information and compare benefits,5,easy put information compare benefit,easy put information compare benefit,star reviewthe first person helpful transferring phone call aardy agent almost like magic offered answer question provide useful information,
AARDY,Amanda did a great job of explaining the different clauses & helping me buy the insurance.,5,amanda great job explaining different clause helping buy insurance,mania great job explaining different clause helping buy insurance,miranda answered question quickly manner could understand feel safer travel insurance,amanda great job explaining different clause helping buy insurance
AARDY,the agent was able to answer my questions in choosing  AARDY over other travel insurance plans.very patient.,5,agent able answer question choosing aardy travel insurance plansvery patient,agent able answer question choosing hardy travel insurance plansvery patient,denise w helpfulshe answered question made decision buy insurance,agent able answer question choosing aardy travel insurance plansvery patient
AARDY,Silvia went above & beyond getting a Trawick Voyager policy transferred to a future Trawick credit from a cruise that was cancelled and obtaining a Trawick First Class policy for a South Pacific cruise.  She obtained the Voyager future credit by arranging a conference call with Trawick while I was on a cruise ship sailing in Norway after several email exchanges were not resolving the issue. I couldn't be more satisfied with how Silvia resolved my issue.,5,silvia went beyond getting trawick voyager policy transferred future trawick credit cruise cancelled obtaining trawick first class policy south pacific cruise obtained voyager future credit arranging conference call trawick cruise ship sailing norway several email exchange resolving issue couldnt satisfied silvia resolved issue,silver went beyond getting track voyage policy transferred future track credit cruise canceled obtaining track first class policy south pacific cruise obtained voyage future credit arranging conference call track cruise ship sailing norway several email exchange resolving issue couldn satisfied silver resolved issue,maranda knowledgeable knew detail information policy option aardy easy navigate website buy insurance needed covered,silvia went beyond getting trawick voyager policy transferred future trawick credit cruise cancelled obtaining trawick first class policy south pacific cruise obtained voyager future credit arranging conference call trawick cruise ship sailing norway several email exchange resolving issue couldnt satisfied silvia resolved issue
AARDY,Was very easy to see all options and you choose the one thats fits best for you.,5,easy see option choose one thats fit best,easy see option choose one that fit best,agent purchased wrong policy cancel policy purchase simple straight talk honest answer question make sure coverage adequate need,easy see option choose one thats fit best
AARDY,Nicole answered all my questions and was able to execute the transaction.  Pleasant experience.,5,nicole answered question able execute transaction pleasant experience,nice answered question able execute transaction pleasant experience,spoke denise helpful knowledgeable cristiana helped grateful,nicole answered question able execute transaction pleasant experience
AARDY,"Presented several options, with a clear explanation of benefits.",5,presented several option clear explanation benefit,presented several option clear explanation benefit,great customer service provided professional agent thank average,presented several option clear explanation benefit
AARDY,"AARDY made the whole process for finding and securing travel insurance easy, quick and painless!  This was my first time using them and it won't be my last.",5,aardy made whole process finding securing travel insurance easy quick painless first time using wont last,hardy made whole process finding securing travel insurance easy quick painless first time using wont last,easy read website quote come easy use great place compare travel insurance,aardy made whole process finding securing travel insurance easy quick painless first time using wont last
AARDY,All questions were answered by a very knowledgeable person.  I will use again,5,question answered knowledgeable person use,question answered knowledgeable person use,limited experience trip insurance coverage seeking offered best policy u,question answered knowledgeable person use
AARDY,Getting the insurance was easy and I was able to always talk to a live person if I had questions.,5,getting insurance easy able always talk live person question,getting insurance easy able always talk live person question,experience pleasant informative call janet helpful polite patient got policy time received e mail signed upgreat job give raise,getting insurance easy able always talk live person question
AARDY,"YOUR AGENTS ANSWERED THE PHONE RIGHT AWAY.  I DIDN'T HAVE TO GO THROUGH SEVERAL TRANSFER OR BE PUT ON HOLD. ALL THREE PERSONS I TALKED WITH WERE POLITE, ANSWERED  MY QUESTIONS AND WERE VERY PROFESSIONAL.",5,agent answered phone right away didnt go several transfer put hold three person talked polite answered question professional,agent answered phone right away didn go several transfer put hold three person talked polite answered question professional,quickly answered phone right away thank,agent answered phone right away didnt go several transfer put hold three person talked polite answered question professional
AARDY,"Miranda explained everything very clearly, was polite and professional",5,miranda explained everything clearly polite professional,veranda explained everything clearly polite professional,im reviewing purchasing insurance made comfortable,miranda explained everything clearly polite professional
AARDY,Talked to two people Andrea & Nichole both were professional & courteous got the right quote. I wish they can find travel insurance so person can have options to choose complete trip  or only land trip or flight coverage only.,5,talked two people andrea nichole professional courteous got right quote wish find travel insurance person option choose complete trip land trip flight coverage,talked two people andrew nicholas professional courteous got right quote wish find travel insurance person option choose complete trip land trip flight coverage,agent reasonably knowledgeable helpful pleasure work,talked two people andrea nichole professional courteous got right quote wish find travel insurance person option choose complete trip land trip flight coverage
AARDY,"Easy to see, compare, and purchase on line.",5,easy see compare purchase line,easy see compare purchase line,ward maranda listened unique travel plan fit specific need,
AARDY,"Immediate pick-up by a live agent!  This is very much appreciated in these days of long waits from automated answer trees.Polite, friendly, and efficient agents.  My agent Janet, was exceptional in all these characteristics and more.",5,immediate pickup live agent much appreciated day long wait automated answer treespolite friendly efficient agent agent janet exceptional characteristic,immediate picked live agent much appreciated day long wait automatic answer treespolite friendly efficient agent agent janet exceptional characteristic,great person phone helpful pleasant high pressureive talked agency thought try pressure buy right away responded detail question,immediate pickup live agent much appreciated day long wait automated answer treespolite friendly efficient agent agent janet exceptional characteristic
AARDY,Very easy to compare prices and coverages of many insurances.,5,easy compare price coverage many insurance,easy compare price coverage many insurance,excellent customer service knowledgeable articulate representative every time insurance renews happy agent entire experience,easy compare price coverage many insurance
AARDY,"When I called I was not put on hold and did not have to listen to a menu. First I talked to George who clearly explained the policies and terms to me. I couldn’t sign up then due to time constraints, so I called back later and talked with Nicole - also clear and got us signed up for a good policy. Nice!!",5,called put hold listen menu first talked george clearly explained policy term couldnt sign due time constraint called back later talked nicole also clear got u signed good policy nice,called put hold listen menu first talked george clearly explained policy term couldn sign due time constraint called back later talked nice also clear got u signed good policy nice,maranda patient professional answered question able execute transaction pleasant experience,called put hold listen menu first talked george clearly explained policy term couldnt sign due time constraint called back later talked nicole also clear got u signed good policy nice
AARDY,Miranda was very helpful and pleasant.Sandy was also very clear and informative in the chat. Both representatives were very professional and knowledgeable.,5,miranda helpful pleasantsandy also clear informative chat representative professional knowledgeable,veranda helpful pleasantsandy also clear information chat representative professional knowledgeable,george knowledgeable took time explain quote appreciate help next time travel go youthank much,miranda helpful pleasantsandy also clear informative chat representative professional knowledgeable
AARDY,No review text found,5,review text found,review text found,site easy navigate website buy insurance needed covered,
AARDY,Denise was well trained and efficient with explaining options to me.,5,denise well trained efficient explaining option,dense well trained efficient explaining option,mr melanie outstanding job thank much,denise well trained efficient explaining option
AARDY,No review text found,5,review text found,review text found,buying experience fast simple melanie helpful nice,
AARDY,Nicole was very knowledgeable and friendly and took the time to answer all my questions,5,nicole knowledgeable friendly took time answer question,nice knowledgeable friendly took time answer question,denise helpful pleasant kudos,nicole knowledgeable friendly took time answer question
AARDY,The buying experience was easy. The website was quite a good user experience,5,buying experience easy website quite good user experience,buying experience easy webster quite good user experience,easy quick painless first time experience yet,buying experience easy website quite good user experience
AARDY,"I have had two phone interactions with AARDY representatives (Felicia and Nichole), and BOTH of them were knowledgeable, exceedingly helpful, and went out of their way to clear things up for this old lady.  What's more they were pleasant and used terms I can understand!!!  I cannot recommend AARDY enough.  10 thumbs up for Felicia and Nichole.",5,two phone interaction aardy representative felicia nichole knowledgeable exceedingly helpful went way clear thing old lady whats pleasant used term understand recommend aardy enough thumb felicia nichole,two phone interaction hardy representative elicit nicholas knowledgeable exceedingly helpful went way clear thing old lady what pleasant used term understand recommend hardy enough thumb elicit nicholas,easy review policy happy first agent left precise note traveling friend referred friend always pleasurable experiencemelanie great,two phone interaction aardy representative felicia nichole knowledgeable exceedingly helpful went way clear thing old lady whats pleasant used term understand recommend aardy enough thumb felicia nichole
AARDY,Agent Andrea was extremely helpful explaining the policies. She pointed out the necessities I should be acquainted with and the value they have to the insured.,5,agent andrea extremely helpful explaining policy pointed necessity acquainted value insured,agent andrew extremely helpful explaining policy pointed necessity acquainted value insured,amanda helpful explaining img travel insurance done quickly smoothly thank amanda,agent andrea extremely helpful explaining policy pointed necessity acquainted value insured
AARDY,Excellent experience with both the chat feature and the representative who called me when I wanted to verify that my payment went through correctly.,5,excellent experience chat feature representative called wanted verify payment went correctly,excellent experience chat feature representative called wanted verify payment went correctly,felicia melanie helpful took time take care,excellent experience chat feature representative called wanted verify payment went correctly
AARDY,The agent was very knowledgeable.  She was able to address questions I asked about all of the insurance companies with recommendations.,5,agent knowledgeable able address question asked insurance company recommendation,agent knowledgeable able address question asked insurance company recommendation,use representative time first time experience yet,agent knowledgeable able address question asked insurance company recommendation
AARDY,"Everyone I talked to (Roy, Katrina, George) were  very helpful and did not pressure me to purchase. Explained the policy. It was a very nice experience. You have great employees. Thank you.",5,everyone talked roy katrina george helpful pressure purchase explained policy nice experience great employee thank,everyone talked roy matrena george helpful pressure purchase explained policy nice experience great employee thank,agent patient explained detail easy understand great experience,everyone talked roy katrina george helpful pressure purchase explained policy nice experience great employee thank
AARDY,This coverage is a great value. Amanda was amazing and made this so easy. I really appreciate her help!!,5,coverage great value amanda amazing made easy really appreciate help,coverage great value mania amazing made easy really appreciate help,helpful explained thing clearly took time explaining detail might important,coverage great value amanda amazing made easy really appreciate help
AARDY,Kayla was great to deal with. Explained things clearly and made my decision easy. Very professional also,5,kayla great deal explained thing clearly made decision easy professional also,karl great deal explained thing clearly made decision easy professional also,destiny j helped u make informed decision,kayla great deal explained thing clearly made decision easy professional also
AARDY,"Both Sarah P (online chat) and Sylvia (on phone) were  helpful, knowledgeable and thorough.",5,sarah p online chat sylvia phone helpful knowledgeable thorough,sarah p online chat sylvis phone helpful knowledgeable thorough,agent knowledgeable helpful pretty new type purchase gave instant peace mind traveling experience,sarah p online chat sylvia phone helpful knowledgeable thorough
AARDY,Extraordinary customer service from start to finish - highly recommended,5,extraordinary customer service start finish highly recommended,extraordinary customer service start finish highly recommended,outstanding pleasethey made easy comparison plan great,extraordinary customer service start finish highly recommended
AARDY,I found it easy to compare different policies to make sure the one I purchase is covering what I need. having different companies and policies was great to compare pricing and checkout was very easy.,5,found easy compare different policy make sure one purchase covering need different company policy great compare pricing checkout easy,found easy compare different policy make sure one purchase covering need different company policy great compare pricking checkout easy,sylvia provided lot guidance term booking upcoming trip insurance upcoming trip,found easy compare different policy make sure one purchase covering need different company policy great compare pricing checkout easy
AARDY,Denise was very polite and explained everything. Would recommend AARDY,5,denise polite explained everything would recommend aardy,dense polite explained everything would recommend hardy,melody great work lot patience answered question clearly,denise polite explained everything would recommend aardy
AARDY,"I've used AARDY for the last couple of trips and continue to be impressed by how knowledgeable and helpful the phone reps are. This time, Janet in particular   was able to answer my detailed questions concerning my somewhat unusual requirements and I felt that I ended up with a plan that will truly meet my needs.",5,ive used aardy last couple trip continue impressed knowledgeable helpful phone rep time janet particular able answer detailed question concerning somewhat unusual requirement felt ended plan truly meet need,give used hardy last couple trip continue impressed knowledgeable helpful phone rep time janet particular able answer detailed question concerning somewhat unusual requirement felt ended plan truly meet need,couldnt easier miranda informative answered every question double checked information regardsmike,ive used aardy last couple trip continue impressed knowledgeable helpful phone rep time janet particular able answer detailed question concerning somewhat unusual requirement felt ended plan truly meet need
AARDY,"AArdy.com website was well designed which made it easy to compare travel plans.  site had a live chat feature, but I did not need to use it.  Confirmation of purchase and plan information arrived via email very quickly after purchase.",5,aardycom website well designed made easy compare travel plan site live chat feature need use confirmation purchase plan information arrived via email quickly purchase,aardycom webster well designed made easy compare travel plan site live chat feature need use confirmation purchase plan information arrived via email quickly purchase,kristy spoke clearly explained policy nice,aardycom website well designed made easy compare travel plan site live chat feature need use confirmation purchase plan information arrived via email quickly purchase
AARDY,Janet was incredibly professional and helpful. She reached out when she noticed I had issues with purchasing a policy and walked me through using a different coverage. We have used AARDY in the past and will continue based on this experience.,5,janet incredibly professional helpful reached noticed issue purchasing policy walked using different coverage used aardy past continue based experience,janet incredibly professional helpful reached noticed issue purchasing policy walked using different coverage used hardy past continue based experience,two phone interaction aardy representative janet good listener knew policy,janet incredibly professional helpful reached noticed issue purchasing policy walked using different coverage used aardy past continue based experience
AARDY,"The agents were very helpful.  Good choice of policies.I didn't write down the name of the agent on the on-line chat, but she was helpful.  Kayla, who I spoke to on the phone was wonderful.",5,agent helpful good choice policiesi didnt write name agent online chat helpful kayla spoke phone wonderful,agent helpful good choice policies didn write name agent online chat helpful karl spoke phone wonderful,sylvia helpful answered question lot question answered everyone much patience recommended best policy u,agent helpful good choice policiesi didnt write name agent online chat helpful kayla spoke phone wonderful
